episode,win_rate,avg_reward,accuracy,epsilon
980,27.0,-41.97,55.6949806949807,0.04989113249356881
981,30.0,-48.96,52.805611222444895,0.04989113249356881
982,26.0,-56.73,52.923387096774185,0.04989113249356881
983,32.0,-29.85,57.04567541302236,0.04989113249356881
984,21.0,-69.04,52.152152152152155,0.04989113249356881
985,30.0,-37.1,56.07210626185958,0.04989113249356881
986,17.0,-74.51,52.319842053307006,0.04989113249356881
987,31.0,-30.26,57.75451950523311,0.04989113249356881
988,35.0,-26.27,55.95353339787028,0.04989113249356881
989,30.0,-38.68,55.223880597014926,0.04989113249356881
990,32.0,-32.14,56.20789220404235,0.04989113249356881
991,28.999999999999996,-49.09,53.41365461847389,0.04989113249356881
992,33.0,-25.25,57.009345794392516,0.04989113249356881
993,19.0,-68.32,53.045186640471506,0.04989113249356881
994,18.0,-66.0,54.874651810584965,0.04989113249356881
995,28.999999999999996,-36.68,56.22032288698955,0.04989113249356881
996,20.0,-67.11,53.74407582938389,0.04989113249356881
997,32.0,-30.65,57.129277566539926,0.04989113249356881
998,25.0,-51.75,54.616895874263264,0.04989113249356881
999,27.0,-46.85,55.04322766570605,0.04989113249356881
1000,22.0,-57.65,54.482071713147405,0.04989113249356881
1001,21.0,-65.34,53.80859375,0.04989113249356881
1002,20.0,-62.53,54.77338476374156,0.04989113249356881
1003,25.0,-56.77,53.246753246753244,0.04989113249356881
1004,25.0,-48.5,55.42857142857143,0.04989113249356881
1005,19.0,-59.62,55.794392523364486,0.04989113249356881
1006,27.0,-54.0,53.01681503461919,0.04989113249356881
1007,22.0,-55.55,55.86334256694367,0.04989113249356881
1008,28.000000000000004,-42.03,55.89600742804085,0.04989113249356881
1009,26.0,-42.99,56.21359223300971,0.04989113249356881
1010,28.000000000000004,-36.95,56.11374407582939,0.04989113249356881
1011,17.0,-66.51,54.92277992277992,0.04989113249356881
1012,23.0,-56.12,54.59882583170255,0.04989113249356881
1013,23.0,-56.91,54.4327931363203,0.04989113249356881
1014,23.0,-56.42,54.285714285714285,0.04989113249356881
1015,18.0,-73.0,52.61569416498993,0.04989113249356881
1016,26.0,-56.83,52.94705294705294,0.04989113249356881
1017,25.0,-47.27,55.80952380952381,0.04989113249356881
1018,23.0,-60.39,53.112449799196796,0.04989113249356881
1019,22.0,-64.06,52.82457879088206,0.04989113249356881
1020,26.0,-46.76,54.80116391852571,0.04989113249356881
1021,34.0,-21.41,58.028169014084504,0.04989113249356881
1022,25.0,-52.83,54.581280788177345,0.04989113249356881
1023,27.0,-43.55,55.39358600583091,0.04989113249356881
1024,23.0,-57.11,53.92156862745098,0.04989113249356881
1025,27.0,-49.03,54.27728613569322,0.04989113249356881
1026,30.0,-43.69,54.11764705882353,0.04989113249356881
1027,17.0,-74.5,53.57142857142857,0.04989113249356881
1028,33.0,-24.13,57.84586815227484,0.04989113249356881
1029,23.0,-62.48,53.3066132264529,0.04989113249356881
1030,22.0,-63.75,53.8160469667319,0.04989113249356881
1031,30.0,-35.86,55.6949806949807,0.04989113249356881
1032,35.0,-25.1,56.70202507232401,0.04989113249356881
1033,26.0,-54.61,52.90519877675841,0.04989113249356881
1034,23.0,-61.47,53.6468330134357,0.04989113249356881
1035,25.0,-53.27,54.509803921568626,0.04989113249356881
1036,25.0,-51.69,54.47545717035611,0.04989113249356881
1037,18.0,-74.5,52.08545269582909,0.04989113249356881
1038,16.0,-72.12,54.38931297709924,0.04989113249356881
1039,19.0,-68.32,53.01681503461919,0.04989113249356881
1040,22.0,-59.37,54.36507936507936,0.04989113249356881
1041,20.0,-64.13,53.76344086021505,0.04989113249356881
1042,26.0,-44.23,56.23800383877159,0.04989113249356881
1043,16.0,-82.2,51.41129032258065,0.04989113249356881
1044,30.0,-36.4,56.63551401869159,0.04989113249356881
1045,22.0,-59.44,55.34709193245778,0.04989113249356881
1046,23.0,-58.81,53.69649805447471,0.04989113249356881
1047,26.0,-45.64,55.700934579439256,0.04989113249356881
1048,20.0,-62.23,54.8604427333975,0.04989113249356881
1049,33.0,-28.34,56.73624288425047,0.04989113249356881
1050,22.0,-60.79,53.79310344827586,0.04989113249356881
1051,30.0,-44.51,54.112983151635284,0.04989113249356881
1052,26.0,-49.02,54.78775913129319,0.04989113249356881
1053,32.0,-30.69,55.8567279767667,0.04989113249356881
1054,28.999999999999996,-43.14,55.11961722488038,0.04989113249356881
1055,25.0,-52.61,54.20743639921722,0.04989113249356881
1056,27.0,-48.78,53.800000000000004,0.04989113249356881
1057,25.0,-54.91,54.040895813047705,0.04989113249356881
1058,28.000000000000004,-43.56,55.78947368421052,0.04989113249356881
1059,26.0,-49.19,55.126999059266225,0.04989113249356881
1060,18.0,-73.42,53.33978702807357,0.04989113249356881
1061,26.0,-44.94,56.37707948243993,0.04989113249356881
1062,17.0,-71.0,53.599221789883266,0.04989113249356881
1063,28.999999999999996,-37.44,56.79845708775313,0.04989113249356881
1064,13.0,-76.94,54.210028382213814,0.04989113249356881
1065,26.0,-47.89,55.85054080629301,0.04989113249356881
1066,25.0,-51.11,55.295220243673846,0.04989113249356881
1067,24.0,-49.25,56.00384245917387,0.04989113249356881
1068,27.0,-42.13,56.06207565470417,0.04989113249356881
1069,23.0,-59.59,54.01960784313725,0.04989113249356881
1070,26.0,-45.99,55.909943714821765,0.04989113249356881
1071,25.0,-53.63,53.99802566633761,0.04989113249356881
1072,27.0,-44.87,55.533980582524265,0.04989113249356881
1073,28.999999999999996,-42.58,55.024390243902445,0.04989113249356881
1074,27.0,-44.8,55.67307692307693,0.04989113249356881
1075,26.0,-44.8,56.01145038167938,0.04989113249356881
1076,37.0,-21.42,56.40038498556304,0.04989113249356881
1077,26.0,-49.19,54.76419634263715,0.04989113249356881
1078,23.0,-60.9,54.03543307086615,0.04989113249356881
1079,22.0,-62.31,53.86875612144956,0.04989113249356881
1080,28.999999999999996,-46.15,53.74015748031496,0.04989113249356881
1081,25.0,-47.36,55.91798695246971,0.04989113249356881
1082,28.999999999999996,-45.23,54.34574976122254,0.04989113249356881
1083,19.0,-65.04,54.536679536679536,0.04989113249356881
1084,28.000000000000004,-42.69,55.72815533980583,0.04989113249356881
1085,23.0,-57.64,53.785644051130774,0.04989113249356881
1086,31.0,-36.72,55.38160469667319,0.04989113249356881
1087,23.0,-59.27,54.26889106967615,0.04989113249356881
1088,26.0,-51.39,54.52775073028238,0.04989113249356881
1089,28.999999999999996,-36.12,56.713615023474176,0.04989113249356881
1090,30.0,-38.41,55.769230769230774,0.04989113249356881
1091,26.0,-44.49,56.30252100840336,0.04989113249356881
1092,22.0,-62.74,52.8023598820059,0.04989113249356881
1093,23.0,-55.68,54.95145631067962,0.04989113249356881
1094,28.000000000000004,-41.43,56.47619047619048,0.04989113249356881
1095,20.0,-69.88,52.85575992255567,0.04989113249356881
1096,30.0,-47.25,53.34008097165992,0.04989113249356881
1097,25.0,-45.95,55.96590909090909,0.04989113249356881
1098,28.000000000000004,-35.85,57.530402245088865,0.04989113249356881
1099,23.0,-59.17,53.785644051130774,0.04989113249356881
1100,20.0,-67.65,52.505010020040075,0.04989113249356881
1101,22.0,-68.81,52.06445115810675,0.04989113249356881
1102,23.0,-60.73,53.57142857142857,0.04989113249356881
1103,23.0,-57.62,54.49330783938815,0.04989113249356881
1104,25.0,-50.69,54.67695274831244,0.04989113249356881
1105,24.0,-55.63,53.4838076545633,0.04989113249356881
1106,28.000000000000004,-40.19,56.46511627906977,0.04989113249356881
1107,28.999999999999996,-29.99,57.84499054820416,0.04989113249356881
1108,26.0,-46.72,55.00963391136801,0.04989113249356881
1109,25.0,-51.18,55.55555555555556,0.04989113249356881
1110,21.0,-63.07,53.76344086021505,0.04989113249356881
1111,24.0,-53.24,54.454454454454456,0.04989113249356881
1112,30.0,-43.66,54.07766990291262,0.04989113249356881
1113,24.0,-58.06,53.937007874015755,0.04989113249356881
1114,22.0,-56.99,54.385964912280706,0.04989113249356881
1115,33.0,-31.64,55.52353506243997,0.04989113249356881
1116,20.0,-65.66,53.91304347826087,0.04989113249356881
1117,22.0,-60.04,53.54713313896987,0.04989113249356881
1118,34.0,-28.95,55.72666025024061,0.04989113249356881
1119,23.0,-52.86,55.01930501930502,0.04989113249356881
1120,23.0,-54.97,55.35019455252919,0.04989113249356881
1121,26.0,-44.9,55.55555555555556,0.04989113249356881
1122,27.0,-43.45,56.00756859035004,0.04989113249356881
1123,26.0,-46.45,55.27589545014521,0.04989113249356881
1124,20.0,-65.01,54.07766990291262,0.04989113249356881
1125,24.0,-50.76,54.85436893203883,0.04989113249356881
1126,23.0,-51.72,55.47945205479452,0.04989113249356881
1127,23.0,-50.03,55.67206863679694,0.04989113249356881
1128,32.0,-36.99,54.45544554455446,0.04989113249356881
1129,26.0,-50.25,54.52755905511811,0.04989113249356881
1130,30.0,-28.99,57.96703296703297,0.04989113249356881
1131,22.0,-58.49,54.00593471810089,0.04989113249356881
1132,24.0,-55.11,53.9447731755424,0.04989113249356881
1133,21.0,-62.56,53.942307692307686,0.04989113249356881
1134,26.0,-51.12,54.715127701375245,0.04989113249356881
1135,23.0,-56.04,54.768649669499524,0.04989113249356881
1136,28.000000000000004,-42.79,55.74092247301275,0.04989113249356881
1137,28.000000000000004,-41.06,55.37109375,0.04989113249356881
1138,23.0,-57.31,54.43159922928709,0.04989113249356881
1139,22.0,-61.74,53.97286821705426,0.04989113249356881
1140,25.0,-53.11,53.9447731755424,0.04989113249356881
1141,28.999999999999996,-34.21,57.262569832402235,0.04989113249356881
1142,24.0,-50.01,55.49132947976878,0.04989113249356881
1143,33.0,-30.42,56.328502415458935,0.04989113249356881
1144,22.0,-57.1,54.07766990291262,0.04989113249356881
1145,25.0,-49.17,54.98046875,0.04989113249356881
1146,24.0,-49.83,55.52380952380952,0.04989113249356881
1147,24.0,-55.64,53.747534516765285,0.04989113249356881
1148,25.0,-52.69,54.780114722753346,0.04989113249356881
1149,35.0,-25.51,56.513409961685824,0.04989113249356881
1150,23.0,-56.22,54.322200392927314,0.04989113249356881
1151,27.0,-50.32,54.50049455984174,0.04989113249356881
1152,24.0,-59.06,53.429951690821255,0.04989113249356881
1153,28.000000000000004,-41.68,55.367231638418076,0.04989113249356881
1154,22.0,-55.17,55.83804143126178,0.04989113249356881
1155,25.0,-50.45,55.712936732766764,0.04989113249356881
1156,23.0,-57.49,53.91304347826087,0.04989113249356881
1157,28.999999999999996,-43.53,55.21235521235521,0.04989113249356881
1158,23.0,-56.69,54.46516192345436,0.04989113249356881
1159,30.0,-37.04,56.07655502392345,0.04989113249356881
1160,28.999999999999996,-40.29,55.78231292517006,0.04989113249356881
1161,24.0,-55.25,54.44874274661509,0.04989113249356881
1162,27.0,-51.17,53.99802566633761,0.04989113249356881
1163,24.0,-49.32,56.30885122410546,0.04989113249356881
1164,28.000000000000004,-45.0,54.98547918683446,0.04989113249356881
1165,21.0,-57.24,55.763823805060916,0.04989113249356881
1166,23.0,-60.19,54.26052889324192,0.04989113249356881
1167,28.000000000000004,-33.09,57.23684210526315,0.04989113249356881
1168,33.0,-30.65,56.20789220404235,0.04989113249356881
1169,27.0,-49.4,54.58052073288332,0.04989113249356881
1170,21.0,-60.78,54.17895771878073,0.04989113249356881
1171,21.0,-66.17,53.4516765285996,0.04989113249356881
1172,24.0,-52.96,54.93767976989453,0.04989113249356881
1173,21.0,-66.33,53.00970873786408,0.04989113249356881
1174,25.0,-56.53,53.5609756097561,0.04989113249356881
1175,32.0,-36.11,55.319148936170215,0.04989113249356881
1176,16.0,-73.76,53.429951690821255,0.04989113249356881
1177,26.0,-51.12,54.11764705882353,0.04989113249356881
1178,24.0,-53.37,54.03846153846153,0.04989113249356881
1179,23.0,-60.29,53.85365853658537,0.04989113249356881
1180,24.0,-57.42,53.54645354645354,0.04989113249356881
1181,25.0,-56.15,53.7270087124879,0.04989113249356881
1182,28.000000000000004,-41.99,55.9047619047619,0.04989113249356881
1183,25.0,-51.94,54.84790874524715,0.04989113249356881
1184,23.0,-62.1,53.525322740814296,0.04989113249356881
1185,26.0,-53.45,54.072620215897935,0.04989113249356881
1186,19.0,-65.04,54.440154440154444,0.04989113249356881
1187,31.0,-32.17,56.77179962894249,0.04989113249356881
1188,22.0,-58.78,54.44770283479961,0.04989113249356881
1189,21.0,-61.96,53.7109375,0.04989113249356881
1190,33.0,-37.22,54.35643564356436,0.04989113249356881
1191,26.0,-48.6,54.96624879459981,0.04989113249356881
1192,24.0,-56.48,54.74592521572388,0.04989113249356881
1193,27.0,-48.73,54.80116391852571,0.04989113249356881
1194,22.0,-59.5,54.84790874524715,0.04989113249356881
1195,22.0,-58.15,54.65898174831892,0.04989113249356881
1196,26.0,-53.98,53.65853658536586,0.04989113249356881
1197,22.0,-57.63,54.1747572815534,0.04989113249356881
1198,21.0,-61.15,54.05669599217986,0.04989113249356881
1199,18.0,-68.63,53.91304347826087,0.04989113249356881
1200,21.0,-68.19,52.52725470763132,0.04989113249356881
1201,32.0,-27.38,57.1157495256167,0.04989113249356881
1202,25.0,-47.0,55.5229716520039,0.04989113249356881
1203,27.0,-44.37,55.33399800598205,0.04989113249356881
1204,18.0,-69.01,54.09836065573771,0.04989113249356881
1205,30.0,-43.08,54.45736434108527,0.04989113249356881
1206,25.0,-52.95,54.86981677917069,0.04989113249356881
1207,26.0,-52.06,53.91304347826087,0.04989113249356881
1208,24.0,-59.72,52.760736196319016,0.04989113249356881
1209,26.0,-49.58,54.510921177587846,0.04989113249356881
1210,23.0,-50.46,56.01118359739049,0.04989113249356881
1211,21.0,-69.77,52.772277227722775,0.04989113249356881
1212,31.0,-38.14,54.73372781065089,0.04989113249356881
1213,20.0,-71.02,53.003875968992254,0.04989113249356881
1214,23.0,-56.16,54.72779369627507,0.04989113249356881
1215,23.0,-57.45,54.404646660212975,0.04989113249356881
1216,28.000000000000004,-43.48,55.014605647517044,0.04989113249356881
1217,25.0,-48.44,55.59808612440192,0.04989113249356881
1218,27.0,-48.35,55.01930501930502,0.04989113249356881
1219,26.0,-48.1,55.00000000000001,0.04989113249356881
1220,28.000000000000004,-44.88,54.9172346640701,0.04989113249356881
1221,20.0,-70.18,52.785923753665685,0.04989113249356881
1222,26.0,-45.53,54.86981677917069,0.04989113249356881
1223,18.0,-67.22,54.90943755958055,0.04989113249356881
1224,22.0,-59.26,53.883495145631066,0.04989113249356881
1225,31.0,-37.28,55.08228460793805,0.04989113249356881
1226,16.0,-73.14,53.89105058365759,0.04989113249356881
1227,21.0,-68.91,52.61599210266535,0.04989113249356881
1228,23.0,-55.58,54.39453125,0.04989113249356881
1229,28.999999999999996,-43.44,54.95668912415784,0.04989113249356881
1230,34.0,-35.58,54.581280788177345,0.04989113249356881
1231,22.0,-65.36,52.307692307692314,0.04989113249356881
1232,33.0,-36.29,54.13758723828514,0.04989113249356881
1233,27.0,-46.27,54.736842105263165,0.04989113249356881
1234,24.0,-54.74,54.86307837582625,0.04989113249356881
1235,27.0,-50.65,53.63457760314342,0.04989113249356881
1236,24.0,-54.59,54.77767265846736,0.04989113249356881
1237,30.0,-41.32,54.86381322957199,0.04989113249356881
1238,27.0,-42.72,55.115830115830114,0.04989113249356881
1239,23.0,-61.53,53.21285140562249,0.04989113249356881
1240,28.000000000000004,-37.61,56.33270321361059,0.04989113249356881
1241,24.0,-53.4,54.57170356111646,0.04989113249356881
1242,20.0,-71.02,52.43296921549155,0.04989113249356881
1243,28.000000000000004,-46.18,54.83253588516747,0.04989113249356881
1244,31.0,-37.72,55.75815738963532,0.04989113249356881
1245,20.0,-63.87,53.79310344827586,0.04989113249356881
1246,24.0,-53.97,55.04672897196262,0.04989113249356881
1247,24.0,-53.51,54.625984251968504,0.04989113249356881
1248,28.999999999999996,-39.2,56.022944550669216,0.04989113249356881
1249,27.0,-50.12,54.22885572139303,0.04989113249356881
1250,27.0,-43.12,54.94186046511628,0.04989113249356881
1251,17.0,-77.59,51.870576339737106,0.04989113249356881
1252,36.0,-24.84,55.610236220472444,0.04989113249356881
1253,27.0,-46.03,54.74095796676441,0.04989113249356881
1254,33.0,-32.25,55.759922555663124,0.04989113249356881
1255,22.0,-67.31,52.244897959183675,0.04989113249356881
1256,22.0,-59.47,54.69831849653808,0.04989113249356881
1257,27.0,-44.53,55.02901353965184,0.04989113249356881
1258,25.0,-61.4,52.62636273538157,0.04989113249356881
1259,26.0,-55.42,53.63908275174477,0.04989113249356881
1260,21.0,-58.93,54.54545454545454,0.04989113249356881
1261,28.999999999999996,-38.8,56.11374407582939,0.04989113249356881
1262,25.0,-54.76,53.99014778325123,0.04989113249356881
1263,18.0,-73.55,52.75827482447342,0.04989113249356881
1264,22.0,-65.09,52.45245245245245,0.04989113249356881
1265,28.999999999999996,-44.29,54.757281553398066,0.04989113249356881
1266,27.0,-49.31,54.52755905511811,0.04989113249356881
1267,19.0,-66.53,53.7270087124879,0.04989113249356881
1268,26.0,-58.98,53.093812375249506,0.04989113249356881
1269,27.0,-44.07,54.82926829268293,0.04989113249356881
1270,21.0,-64.35,54.52793834296724,0.04989113249356881
1271,24.0,-56.26,54.106280193236714,0.04989113249356881
1272,24.0,-54.0,54.685990338164245,0.04989113249356881
1273,14.000000000000002,-80.29,52.480158730158735,0.04989113249356881
1274,25.0,-50.97,55.15610217596972,0.04989113249356881
1275,18.0,-75.12,51.783893985728845,0.04989113249356881
1276,21.0,-64.1,53.57492654260528,0.04989113249356881
1277,24.0,-47.49,56.347031963470315,0.04989113249356881
1278,25.0,-54.14,53.406813627254515,0.04989113249356881
1279,32.0,-21.7,58.83977900552486,0.04989113249356881
1280,30.0,-31.4,56.98005698005698,0.04989113249356881
1281,25.0,-49.3,55.8206106870229,0.04989113249356881
1282,28.000000000000004,-42.85,55.7504873294347,0.04989113249356881
1283,16.0,-74.61,53.5819430814524,0.04989113249356881
1284,19.0,-68.52,53.481624758220505,0.04989113249356881
1285,28.999999999999996,-44.54,54.28859737638748,0.04989113249356881
1286,18.0,-67.89,54.39924314096499,0.04989113249356881
1287,17.0,-66.44,55.22107243650047,0.04989113249356881
1288,28.000000000000004,-45.53,54.08366533864542,0.04989113249356881
1289,23.0,-51.28,55.834136933461906,0.04989113249356881
1290,28.000000000000004,-45.97,54.3245869776482,0.04989113249356881
1291,27.0,-42.17,56.27376425855514,0.04989113249356881
1292,28.000000000000004,-41.01,55.94013096351731,0.04989113249356881
1293,21.0,-62.99,53.942307692307686,0.04989113249356881
1294,19.0,-65.4,54.31861804222648,0.04989113249356881
1295,27.0,-44.63,55.55555555555556,0.04989113249356881
1296,19.0,-66.29,53.97727272727273,0.04989113249356881
1297,28.999999999999996,-37.68,56.48926237161531,0.04989113249356881
1298,30.0,-33.73,56.468366383380555,0.04989113249356881
1299,21.0,-60.37,54.34574976122254,0.04989113249356881
1300,24.0,-49.16,55.79240037071362,0.04989113249356881
1301,21.0,-63.33,54.35203094777563,0.04989113249356881
1302,28.000000000000004,-42.25,55.115830115830114,0.04989113249356881
1303,27.0,-43.78,56.1487130600572,0.04989113249356881
1304,19.0,-75.24,52.016129032258064,0.04989113249356881
1305,31.0,-34.13,56.26794258373206,0.04989113249356881
1306,26.0,-45.11,55.33980582524271,0.04989113249356881
1307,23.0,-62.52,53.13111545988258,0.04989113249356881
1308,16.0,-75.58,53.65853658536586,0.04989113249356881
1309,23.0,-49.41,56.47279549718574,0.04989113249356881
1310,24.0,-54.37,54.510184287099904,0.04989113249356881
1311,25.0,-60.25,53.16831683168317,0.04989113249356881
1312,17.0,-77.2,52.33830845771145,0.04989113249356881
1313,22.0,-58.96,54.510184287099904,0.04989113249356881
1314,32.0,-27.29,57.31939163498099,0.04989113249356881
1315,26.0,-53.07,53.92061955469506,0.04989113249356881
1316,21.0,-65.23,53.79442843419788,0.04989113249356881
1317,20.0,-61.05,54.8792270531401,0.04989113249356881
1318,26.0,-41.49,57.02325581395349,0.04989113249356881
1319,25.0,-58.89,53.61328125,0.04989113249356881
1320,25.0,-51.27,54.82926829268293,0.04989113249356881
1321,27.0,-42.44,56.58627087198516,0.04989113249356881
1322,19.0,-66.24,53.8160469667319,0.04989113249356881
1323,24.0,-55.31,53.900000000000006,0.04989113249356881
1324,18.0,-71.82,52.9296875,0.04989113249356881
1325,27.0,-50.23,54.13461538461538,0.04989113249356881
1326,28.000000000000004,-45.38,55.20934761441091,0.04989113249356881
1327,34.0,-22.13,57.61772853185596,0.04989113249356881
1328,24.0,-50.26,55.7935735150925,0.04989113249356881
1329,25.0,-48.2,55.53470919324578,0.04989113249356881
1330,21.0,-59.52,54.219204655674105,0.04989113249356881
1331,22.0,-62.85,52.492370295015256,0.04989113249356881
1332,25.0,-50.42,54.49330783938815,0.04989113249356881
1333,31.0,-38.25,55.61959654178674,0.04989113249356881
1334,30.0,-39.13,55.169082125603865,0.04989113249356881
1335,20.0,-67.9,53.25325325325325,0.04989113249356881
1336,28.999999999999996,-42.65,54.387656702025076,0.04989113249356881
1337,30.0,-39.91,55.18913676042677,0.04989113249356881
1338,23.0,-52.98,55.471698113207545,0.04989113249356881
1339,27.0,-48.94,53.52112676056338,0.04989113249356881
1340,21.0,-59.98,53.93586005830904,0.04989113249356881
1341,23.0,-60.83,53.44325897187196,0.04989113249356881
1342,17.0,-80.94,50.20661157024794,0.04989113249356881
1343,30.0,-38.27,55.59883154819863,0.04989113249356881
1344,26.0,-56.22,53.25443786982249,0.04989113249356881
1345,34.0,-29.26,56.470588235294116,0.04989113249356881
1346,21.0,-66.21,53.125,0.04989113249356881
1347,22.0,-62.81,53.567937438905176,0.04989113249356881
1348,31.0,-33.94,56.42245480494766,0.04989113249356881
1349,28.000000000000004,-39.69,56.08820709491851,0.04989113249356881
1350,24.0,-54.34,54.61538461538461,0.04989113249356881
1351,24.0,-59.36,53.68217054263565,0.04989113249356881
1352,26.0,-44.89,56.688493919550986,0.04989113249356881
1353,32.0,-26.79,57.16981132075472,0.04989113249356881
1354,28.000000000000004,-42.42,55.04407443682664,0.04989113249356881
1355,25.0,-49.38,55.179090029041625,0.04989113249356881
1356,20.0,-69.79,52.68817204301075,0.04989113249356881
1357,17.0,-72.3,52.83757338551859,0.04989113249356881
1358,23.0,-52.55,55.74074074074075,0.04989113249356881
1359,22.0,-57.24,54.69348659003831,0.04989113249356881
1360,33.0,-38.82,54.12474849094567,0.04989113249356881
1361,25.0,-53.54,54.054054054054056,0.04989113249356881
1362,20.0,-62.98,54.404646660212975,0.04989113249356881
1363,21.0,-61.85,54.45829338446788,0.04989113249356881
1364,24.0,-60.77,52.41521068859198,0.04989113249356881
1365,24.0,-51.7,55.534351145038165,0.04989113249356881
1366,35.0,-23.61,57.17054263565892,0.04989113249356881
1367,22.0,-60.94,54.12221144519883,0.04989113249356881
1368,26.0,-47.43,55.21821631878557,0.04989113249356881
1369,20.0,-65.92,54.58015267175572,0.04989113249356881
1370,20.0,-69.21,52.46062992125984,0.04989113249356881
1371,26.0,-44.37,56.161806208842904,0.04989113249356881
1372,23.0,-60.99,54.252199413489734,0.04989113249356881
1373,22.0,-59.49,53.53233830845772,0.04989113249356881
1374,24.0,-60.89,52.428146679881074,0.04989113249356881
1375,32.0,-35.3,54.80116391852571,0.04989113249356881
1376,27.0,-44.62,56.23215984776403,0.04989113249356881
1377,25.0,-49.62,55.06149479659413,0.04989113249356881
1378,28.000000000000004,-38.68,56.427221172022676,0.04989113249356881
1379,20.0,-64.42,53.98230088495575,0.04989113249356881
1380,17.0,-67.82,54.45736434108527,0.04989113249356881
1381,23.0,-59.34,54.1015625,0.04989113249356881
1382,25.0,-58.59,53.13432835820896,0.04989113249356881
1383,28.999999999999996,-40.67,55.325443786982255,0.04989113249356881
1384,21.0,-64.29,53.4516765285996,0.04989113249356881
1385,22.0,-60.14,54.502369668246445,0.04989113249356881
1386,26.0,-46.16,55.822906641000955,0.04989113249356881
1387,31.0,-35.11,55.78947368421052,0.04989113249356881
1388,28.999999999999996,-40.58,55.68627450980392,0.04989113249356881
1389,25.0,-57.07,53.13432835820896,0.04989113249356881
1390,20.0,-65.91,53.54713313896987,0.04989113249356881
1391,25.0,-57.48,53.458498023715414,0.04989113249356881
1392,21.0,-63.74,53.13432835820896,0.04989113249356881
1393,25.0,-49.82,55.943396226415096,0.04989113249356881
1394,21.0,-62.68,54.42307692307692,0.04989113249356881
1395,26.0,-54.32,53.85365853658537,0.04989113249356881
1396,25.0,-52.93,54.36893203883495,0.04989113249356881
1397,28.000000000000004,-48.32,54.437869822485204,0.04989113249356881
1398,20.0,-61.71,54.588910133843214,0.04989113249356881
1399,27.0,-48.11,54.223968565815326,0.04989113249356881
1400,33.0,-25.6,57.54451733833177,0.04989113249356881
1401,24.0,-55.87,54.00593471810089,0.04989113249356881
1402,26.0,-50.12,54.29122468659595,0.04989113249356881
1403,27.0,-50.99,54.456415279138106,0.04989113249356881
1404,28.999999999999996,-37.86,56.26168224299065,0.04989113249356881
1405,21.0,-58.05,55.587392550143264,0.04989113249356881
1406,33.0,-28.97,56.689124157844084,0.04989113249356881
1407,21.0,-65.22,52.89499509322866,0.04989113249356881
1408,23.0,-56.56,54.83870967741935,0.04989113249356881
1409,25.0,-51.85,55.06692160611855,0.04989113249356881
1410,28.000000000000004,-43.97,55.37109375,0.04989113249356881
1411,25.0,-50.76,55.08072174738842,0.04989113249356881
1412,24.0,-56.41,53.49065880039331,0.04989113249356881
1413,25.0,-50.8,54.38423645320197,0.04989113249356881
1414,16.0,-67.02,55.32900834105653,0.04989113249356881
1415,28.000000000000004,-44.29,54.79582146248813,0.04989113249356881
1416,28.999999999999996,-41.28,55.60836501901141,0.04989113249356881
1417,20.0,-58.71,55.38608198284079,0.04989113249356881
1418,24.0,-43.62,56.59494855004677,0.04989113249356881
1419,22.0,-56.55,55.37583254043768,0.04989113249356881
1420,26.0,-45.34,55.74548907882241,0.04989113249356881
1421,28.999999999999996,-31.36,57.24838411819021,0.04989113249356881
1422,28.999999999999996,-44.95,54.509803921568626,0.04989113249356881
1423,22.0,-66.09,52.800000000000004,0.04989113249356881
1424,34.0,-31.58,55.32338308457712,0.04989113249356881
1425,28.999999999999996,-48.18,53.43968095712861,0.04989113249356881
1426,31.0,-30.03,57.19557195571956,0.04989113249356881
1427,24.0,-56.23,54.146341463414636,0.04989113249356881
1428,18.0,-69.37,53.67016205910391,0.04989113249356881
1429,37.0,-19.53,56.67627281460135,0.04989113249356881
1430,24.0,-58.26,53.64891518737672,0.04989113249356881
1431,28.000000000000004,-38.84,56.688493919550986,0.04989113249356881
1432,25.0,-52.0,54.15860735009671,0.04989113249356881
1433,22.0,-59.56,53.54330708661418,0.04989113249356881
1434,24.0,-57.19,53.34645669291339,0.04989113249356881
1435,28.000000000000004,-40.49,56.40535372848948,0.04989113249356881
1436,30.0,-36.33,56.31629701060752,0.04989113249356881
1437,25.0,-49.18,55.32516493873704,0.04989113249356881
1438,22.0,-66.55,52.800000000000004,0.04989113249356881
1439,25.0,-49.54,55.6497175141243,0.04989113249356881
1440,22.0,-63.18,53.31325301204819,0.04989113249356881
1441,28.999999999999996,-43.25,54.932301740812385,0.04989113249356881
1442,23.0,-49.65,56.30885122410546,0.04989113249356881
1443,27.0,-40.28,56.943150046598326,0.04989113249356881
1444,22.0,-57.52,54.109589041095894,0.04989113249356881
1445,25.0,-57.27,52.736318407960205,0.04989113249356881
1446,19.0,-68.21,53.15227934044617,0.04989113249356881
1447,23.0,-62.86,53.34645669291339,0.04989113249356881
1448,26.0,-53.29,53.15581854043393,0.04989113249356881
1449,26.0,-46.87,54.99515033947624,0.04989113249356881
1450,19.0,-61.29,54.88505747126437,0.04989113249356881
1451,21.0,-53.89,56.06617647058824,0.04989113249356881
1452,26.0,-48.76,54.644268774703555,0.04989113249356881
1453,20.0,-68.31,53.33978702807357,0.04989113249356881
1454,20.0,-60.78,54.562920268972135,0.04989113249356881
